subj,rel,obj,teaching_weight,head_tier,tail_tier
质量,溶解,公式,0.1,2,0
溶解,得到,溶液,0.1,0,0
成分,包括,部分,0.1,0,0
溶液,没有,联系,0.1,0,0
形成,叫作,溶液,0.1,0,0
混合物,叫作,溶液,0.1,0,0
氢氧化钠,溶于,温度,0.1,0,0
变化,属于,化学变化,0.1,0,0
硫酸,放入,水中,0.1,0,0
摩尔,计量,单位,0.1,0,0
框架,梳理,关系,0.1,0,0
二氧化硫,含有,原子,0.1,0,1
三氧化硫,含有,原子,0.1,0,1
实验室,配制,溶液,0.1,0,0
实验室,取,固体,0.1,0,0
实验室,制取,氯气,0.1,0,0
实验室,制备,氯气,0.1,0,0
溶液,发生,反应,0.1,0,0
光,发生,分解,0.1,0,0
过氧化钠,见,光,0.1,0,0
次氯酸,分解,氧气,0.1,0,0
同学,制取,氯气,0.1,0,0
二氧化锰,生成,氯气,0.1,0,0
二氧化锰,发生,反应,0.1,0,0
二氧化锰,生成,氯化锰,0.1,0,0
布条,看,现象,0.1,0,0
氯化钠,有着,作用,0.1,0,0
实验室,制备,氢气,0.1,0,0
盐酸,具有,通性,0.1,0,0
反应,生成,沉淀,0.1,0,0
半径,大,氟化氢,0.1,0,0
离子,发生,反应,0.1,2,0
氯气,通入,溶液,0.1,0,0
氧气,生成,氢气,0.1,0,0
溶液,通入,氯气,0.1,0,0
氯气,溶于,次氯酸,0.1,0,0
硫酸,具有,吸水性,0.1,0,0
水中,含有,粒子,0.1,0,0
氯气,通入,洞中,0.1,0,0
盐酸,具有,挥发性,0.1,0,0
下列,属于,反应,0.1,0,0
氧气,加入,溶液,0.1,0,0
反应,得到,沉淀,0.1,0,0
反应,发生,变化,0.1,0,0
元素,位于,周期,0.1,2,0
连二亚硫酸钠,用于,漂白,0.1,0,0
氧化剂,得到,电子,0.3,0,3
氧化剂,得到,偏向,0.1,0,0
过氧化钠,发生,变化,0.1,0,0
过氧化钠,失去,电子,0.3,0,3
反应,生成,一氧化碳,0.1,0,0
过氧化氢,做,氧化剂,0.1,0,0
二氧化锰,加热,氯气,0.1,0,0
二氧化锰,做,氧化剂,0.1,0,0
硫酸,制备,氢气,0.1,0,0
盐酸,制备,二氧化碳,0.1,0,0
碳酸氢钠,加热,二氧化碳,0.1,0,0
硫酸,制取,氢气,0.1,0,0
反应,发生,改变,0.1,0,0
氧气,点燃,二氧化硫,0.1,0,0
氧气,电击,一氧化氮,0.1,0,0
高压,电击,一氧化氮,0.1,0,0
氧气,电击,臭氧,0.1,0,0
氧气,点燃,过氧化钠,0.1,0,0
实验室,收集,氧气,0.1,0,0
二氧化锰,做,催化剂,0.3,0,3
过氧化氢,制取,二氧化锰,0.1,0,0
氧气,供给,动植物,0.1,0,0
氧气,支持,燃烧,0.1,0,0
实验室,加入,二氧化锰,0.1,0,0
实验室,加热,氯酸钾,0.1,0,0
氯酸钾,分解,氧气,0.1,0,0
臭氧,属于,元素,0.1,0,2
二氧化硫,有,漂白性,0.1,0,0
二氧化硫,具有,漂白性,0.1,0,0
二氧化硫,属于,物质,0.1,0,0
硫酸,使,溶液,0.1,0,0
硫酸,属于,物质,0.1,0,0
物质,具有,漂白性,0.1,0,0
二氧化碳,溶于,氯气,0.1,0,0
三氧化硫,溶于,化学反应,0.1,0,1
火焰,呈,反应,0.1,0,0
硫酸,发生,化学反应,0.1,0,1
实验室,检验,离子,0.1,0,2
反应,生成,气体,0.1,0,0
硫酸,用来,氢气,0.1,0,0
硫酸,滴到,纸上,0.1,0,0
硫酸,具有,腐蚀性,0.1,0,0
苏打,使,物质,0.1,0,0
KClO₃,产生,氧气,0.1,0,0
硫化亚铁,参与,反应,0.1,0,0
盐酸,参与,反应,0.1,0,0
氢氧化钠,反应,红热,0.1,0,0
硫酸,滴入,硫酸铜,0.1,0,0
二氧化硫,通入,水中,0.1,0,0
工业,利用,反应,0.1,0,0
下列,属于,氮气,0.1,0,0
下列,属于,用途,0.1,0,0
实验室,制备,方法,0.1,0,0
实验室,制备,氨气,0.1,0,0
氨气,发生,反应,0.1,0,0
下列,属于,气体,0.1,0,0
实验室,收集,氨气,0.1,0,0
硝酸,具有,挥发性,0.1,0,0
金属,发生,现象,0.1,0,0
氨气,溶于,二氧化碳,0.1,0,0
氨气,氧化,一氧化氮,0.1,0,0
二氧化碳,生成,硝酸,0.1,0,0
SO₂,发生,反应,0.1,0,0
O₂,发生,反应,0.1,0,0
碳酸,解离,H⁺,0.1,0,0
碳酸,显,酸性,0.1,0,0
硝酸,见,光,0.1,0,0
密度,收集,气体,0.1,0,0
氮气,反应,二氧化碳,0.1,0,0
反应,产生,氨气,0.1,0,0
反应,生成,一氧化氮,0.1,0,0
硝酸,表现,酸性,0.1,0,0
反应,产生,白烟,0.1,0,0
速率,减慢,温度,0.1,0,0
反应,进行,程度,0.1,0,0
平衡,影响,因素,0.1,0,0
浓度,增大,反应,0.1,0,0
建立,需要,条件,0.1,0,0
平衡,进行,反应,0.1,0,0
温度,使,平衡,0.1,0,0
压强,影响,平衡,0.1,0,0
反应,使,平衡,0.1,0,0
加压,使,平衡,0.1,0,0
温度,改变,平衡,0.1,0,0
催化剂,影响,平衡,0.3,3,0
温度,使,反应,0.1,0,0
加压,使,反应,0.1,0,0
加压,使,化学反应,0.1,0,1
降温,使,化学反应,0.1,0,1
加压,影响,化学平衡,0.3,0,3
降温,使,平衡,0.1,0,0
减压,使,平衡,0.1,0,0
选项,升高,温度,0.1,0,0
催化剂,有,关系,0.3,3,0
压强,增大,浓度,0.1,0,0
化合物,叫作,电解质,0.1,0,0
二氧化碳,生成,碳酸,0.1,0,0
物质,属于,电解质,0.1,0,0
下列,属于,电解质,0.1,0,0
反应,叫作,水解,0.1,0,0
结果,使得,溶液,0.1,0,0
类型,示,酸盐,0.1,0,0
物质,发生,水解,0.1,0,0
反应,有,电子,0.3,0,3
化学反应,有无,反应,0.1,1,0
反应,生成,硫酸铁,0.1,0,0
条件,生成,沉淀,0.1,0,0
意义,表示,反应,0.1,0,0
守恒,符合,事实,0.1,0,0
守恒,符合,依据,0.1,0,0
硫酸,加入,过量,0.1,0,0
硫酸,加入,溶液,0.1,0,0
工业,制取,碳酸钠,0.1,0,0
工业,制取,Na₂CO₃+H₂O+CO₂↑,0.1,0,0
反应,放到,水中,0.1,0,0
种类,保持,物质,0.1,0,0
硝酸,发生,钝化,0.1,0,0
硫酸,发生,钝化,0.1,0,0
元素,形成,四氧化三铁,0.1,2,0
亚铁盐,遇到,氧化剂,0.1,0,0
反应,变为,血红色,0.1,0,0
方程式,书写,错误,0.1,0,0
沉淀,加入,硫酸,0.1,0,0
框架,梳理,性质,0.1,0,0
生成,属于,反应,0.1,0,0
盐酸,反应,FeCl₂,0.1,0,0
氢氧化铝,溶于,氨水,0.1,0,0
反应,设计,电池,0.1,0,0
腐蚀,构成,现象,0.1,0,0
物质,构成,电池,0.1,0,0
物质,构成,现象,0.1,0,0
电解,使,电流,0.1,0,0
阳极,连接,金属,0.1,0,0
反应,失去,负极,0.1,0,0
反应,失去,电子,0.3,0,3
反应,得到,电子,0.3,0,3
阳极,发生,反应,0.1,0,0
反应,做,负极,0.1,0,0
离子,变为,氯气,0.1,2,0
电子,发生,反应,0.3,3,0
阴极,发生,反应,0.1,0,0
电极,产生,氢氧化钠,0.1,0,0
硫酸,制,O₂,0.1,0,0
电流,流向,电子,0.3,0,3
装置,转化,化学,0.1,0,0
电能,转化,化学,0.1,0,0
硫酸,换成,乙醇,0.1,0,0
通式,代表,物质,0.1,0,0
反应,使,溶液,0.1,0,0
炔烃,发生,反应,0.1,0,0
烯烃,发生,反应,0.1,0,0
原子,在,平面,0.1,1,0
密度,接近,乙炔,0.1,0,0
空气,接近,乙炔,0.1,0,0
物质,使,溴水,0.1,0,0
化学性质,有,毒性,0.1,0,0
化学性质,取代,反应,0.1,0,0
化学性质,使,溶液,0.1,0,0
反应,属于,化学反应,0.1,0,1
反应,产生,氯化氢,0.1,0,0
命名,符合,原则,0.1,0,0
命名,出现,乙基,0.1,0,0
甲烷,发生,反应,0.1,0,0
分子,具有,结构,0.1,1,0
丙烷,发生,反应,0.1,0,0
硫酸,使得,硝酸,0.1,0,0
后者,发生,反应,0.1,0,0
分子,失去,氢原子,0.1,1,0
有机物,属于,烃炔,0.1,0,0
化合物,使,溶液,0.1,0,0
化学性质,消去,反应,0.1,0,0
硝基苯,属于,化合物,0.1,0,0
卤代烃,发生,反应,0.1,0,0
乙醇,又称,酒精,0.1,0,0
分子,组成,乙醇,0.1,1,0
过程,属于,反应,0.1,0,0
反应,检验,苯酚,0.1,0,0
苯酚,发生,反应,0.1,0,0
下列,用于,实验室,0.1,0,0
化合物,称为,羧酸,0.1,0,0
酸性,发生,反应,0.1,0,0
乙酸,发生,反应,0.1,0,0
醋酸,发生,反应,0.1,0,0
性质,属于,共性,0.1,0,0
过程,发生,反应,0.1,0,0
反应,生成,乙烯,0.1,0,0
溴丙烷,发生,反应,0.1,0,0
氢原子,发生,反应,0.1,0,0
酸性,大于,碳酸,0.1,0,0
乙醛,发生,反应,0.1,0,0
反应,引入,羟基,0.1,0,0
空气,氧化,乙醛,0.1,0,0
反应,制,氯乙烯,0.1,0,0
溶液,加热,氢氧化钠,0.1,0,0
乙醇,溶,比例,0.1,0,0
乙醇,发生,反应,0.1,0,0
果糖,代表,分子式,0.1,0,0
麦芽糖,代表,分子式,0.1,0,0
麦芽糖,代表,反应,0.1,0,0
葡萄糖,发生,反应,0.1,0,0
下列,属于,物质,0.1,0,0
性质,溶于,冷水,0.1,0,0
反应,生产,乙醇,0.1,0,0
淀粉,属于,化合物,0.1,0,0
乙酸,有,化学,0.1,0,0
生活,有,化学,0.1,0,0
能量,来自,糖类,0.3,3,0
物质,提供,能量,0.3,0,3
葡萄糖,表示,组成,0.1,0,0
蔗糖,发生,反应,0.1,0,0
纤维素,发生,反应,0.1,0,0
框架,梳理,元素,0.1,0,2
化学性质,加,反应,0.1,0,0
植物油,兼有,性质,0.1,0,0
水解,叫,反应,0.1,0,0
元素,组成,油脂,0.1,2,0
油脂,发生,反应,0.1,0,0
反应,水解,氨基酸,0.1,0,0
反应,产生,沉淀,0.1,0,0
条件,使,蛋白质,0.1,0,0
分子,含有,元素,0.8,1,2
措施,起到,作用,0.1,0,0
醛基,发生,反应,0.1,0,0
葡萄糖,含有,元素,0.1,0,2
纤维素,属于,化合物,0.1,0,0
硝酸,变,蛋白质,0.1,0,0
成分,属于,有机物,0.1,0,0
分子,含有,肽链,0.1,1,0
分子,含有,油脂,0.1,1,0
油脂,属于,物质,0.1,0,0
溶液,遇,硝酸,0.1,0,0
变化,发生,改变,0.1,0,0
质量,比较,所得,0.1,2,0
质量,指,数值,0.1,2,0
知识,表示,组成,0.1,0,0
式子,表明,条件,0.1,0,0
元素,标,字母,0.1,2,0
元素,属于,周期,0.1,2,0
效应,形成,现象,0.1,0,0
运动,观察,胶体,0.1,0,0
粒子,做,运动,0.1,0,0
粒子,做,现象,0.1,0,0
粒子,带有,电荷,0.1,0,0
粒子,带,电荷,0.1,0,0
粒子,叫做,常数,0.1,0,0
速率,存在,关系,0.1,0,0
速率,存在,程度,0.1,0,0
影响,增大,速率,0.1,0,0
影响,增大,压强,0.1,0,0
建立,发生,变化,0.1,0,0
压强,破坏,状态,0.1,0,0
反应热,发生,变化,0.1,0,0
反应热,恢复,压力,0.1,0,0
反应热,恢复,热量,0.1,0,0
压力,恢复,热量,0.1,0,0
单位,采用,mol,0.1,0,0
阳极,采用,金属,0.1,0,0
晶体,有,特征,0.3,3,0
晶胞,表现,部分,0.1,0,0
概念,统称,晶体,0.3,0,3
化合物,均为,晶体,0.3,0,3
晶体,具有,沸点,0.3,3,0
氧气,使,木条,0.1,0,0
知识,排除,空气,0.1,0,0
氧气,氧化,氧化铜,0.1,0,0
盐类,发生,反应,0.1,0,0
反应,呈现,颜色,0.1,0,0
化合物,呈现,颜色,0.1,0,0
里面,含有,分子,0.1,0,1
里面,含有,化合物,0.1,0,0
盐酸,生成,白雾,0.1,0,0
实验室,利用,反应,0.1,0,0
高温,发生,反应,0.1,0,0
硫酸,脱去,元素,0.1,0,2
氨气,进入,空气,0.1,0,0
知识,有,作用,0.1,0,0
化合物,叫做,铵盐,0.1,0,0
反应,产生,NH3,0.1,0,0
知识,利用,性质,0.1,0,0
硝酸,具有,特性,0.1,0,0
反应,生成,NO2,0.1,0,0
反应,生成,NO,0.1,0,0
NO,生成,NO2,0.1,0,0
硝酸,叫做,王水,0.1,0,0
二氧化硅,制作,光导纤维,0.1,0,0
转化,氧化,Fe3+,0.1,0,0
薄膜,阻止,金属,0.1,0,0
金属,受,腐蚀,0.1,0,0
硝酸,还原,氧化物,0.1,0,0
反应,生成,棕色,0.1,0,0
反应,生成,无色,0.1,0,0
甲烷,用做,燃料,0.1,0,0
分解,生成,氢气,0.1,0,0
知识,起,作用,0.1,0,0
表中,列出,性质,0.1,0,0
反应,生成,溴化氢,0.1,0,0
乙醇,俗称,酒精,0.1,0,0
丙三醇,具有,作用,0.1,0,0
小部分,发生,氧化,0.1,0,0
反应,生成,苯酚,0.1,0,0
糖类,俗称,碳水化合物,0.1,0,0
化合物,符合,通式,0.1,0,0
知识,进行,反应,0.1,0,0
葡萄糖,进行,反应,0.1,0,0
葡萄糖,受到,作用,0.1,0,0
化学性质,兼有,反应,0.1,0,0
油脂,兼有,化学性质,0.1,0,0
油脂,兼有,反应,0.1,0,0
反应,叫做,氢化,0.1,0,0
蛋白质,受到,影响,0.1,0,0
现象,称为,变性,0.1,0,0
蛋白酶,催化,反应,0.1,0,0
天然橡胶,属于,材料,0.1,0,0
物质,叫做,单体,0.1,0,0
特点,分为,结构,0.1,0,0
高分子结构,分为,结构,0.1,0,0
作用,使,化合物,0.1,0,0
材料,分为,塑料,0.1,0,0
涂料,属于,材料,0.1,0,0
合成纤维,统称,化学纤维,0.1,0,0
合成纤维,具有,性能,0.1,0,0
橡胶,分为,合成橡胶,0.1,0,0
温度计,测量,温度,0.1,0,0
砝码,称量,质量,0.1,0,2
右边,放,砝码,0.1,0,0
光,分解,氢氧化钠,0.1,0,0
试纸,检验,物质,0.1,0,0
试纸,检验,混合物,0.1,0,0
试纸,检验,氯气,0.1,0,0
反应,制备,气体,0.1,0,0
氢气,排,空气,0.1,0,0
氧化氮,排,空气,0.1,0,0
分数,存在,关系,0.1,0,0
计算,得到,固体,0.1,0,0
计算,溶于,水中,0.1,0,0
浓度,表示,组成,0.1,0,0
分析,计算,质量,0.1,0,2
反应,制备,氢气,0.1,0,0
图示,表示,要素,0.1,0,0
直线,叫,线,0.1,0,0
箭头,表示,方向,0.1,0,0
表示,叫,示意图,0.1,0,0
分类,分,阻力,0.1,0,0
重力,受到,作用,0.3,3,0
改变,叫作,形变,0.1,0,0
方向,发生,形变,0.1,0,0
物体,有,作用,0.1,0,0
大小,遵守,定律,0.1,0,0
摩擦力,给,物体,0.3,3,0
物体,受到,拉力,0.1,0,0
摩擦力,推,箱子,0.3,3,0
摩擦力,小结,条件,0.3,3,0
合力,叫,合成,0.1,0,0
合成,满足,法则,0.1,0,0
长度,代表,大小,0.1,0,0
分析,依据,关系,0.1,0,0
分力,叫,分解,0.1,0,0
物体,受,拉力,0.1,0,0
水平,拉,物体,0.1,0,0
重力,产生,效果,0.3,3,0
行驶,称为,运动,0.1,0,0
路线,叫作,轨迹,0.1,0,0
运动,相对于,物体,0.1,0,0
选择,具有,意义,0.1,0,0
速度,描述,快慢,0.3,3,0
物体,通过,位移,0.3,0,3
汽车,做,运动,0.1,0,0
面积,代表,大小,0.1,0,0
物体,经历,过程,0.1,0,0
速度,改变,快慢,0.3,3,0
物体,到达,地面,0.1,0,0
运动,发生,位移,0.3,0,3
比值,代表,大小,0.1,0,0
比值,叫,速度,0.3,0,3
物体,运动,时间,0.1,0,0
速度,回到,方向,0.3,3,0
物体,称为,周期,0.1,0,0
时间,称为,周期,0.1,0,0
倒数,叫,频率,0.1,0,0
关系,描述,快慢,0.1,0,0
向心力,指向,圆心,0.1,0,0
效果,改变,方向,0.1,0,0
加速度,做,运动,0.1,2,0
定律,学习,问题,0.1,0,0
内容,叫作,力学,0.1,0,0
内容,属于,运动学,0.1,0,0
内容,属于,动力学,0.1,0,0
问题,进行,研究,0.1,0,0
伽利略,提出,看法,0.1,0,0
物体,具有,速度,0.3,0,3
物体,具有,原因,0.1,0,0
伽利略,设计,实验,0.1,0,0
下面,利用,实验,0.1,0,0
笛卡尔,做,描述,0.1,0,0
牛顿,回答,问题,0.1,0,0
定律,总结,经验,0.1,0,0
牛顿,总结,经验,0.1,0,0
性质,叫,惯性,0.1,0,0
改变,需要,外力,0.1,0,0
方向,保持,不变,0.1,0,0
速度,发生,变化,0.3,3,0
性质,保持,状态,0.1,0,0
关系,看,实验,0.1,0,0
定律,综合,关系,0.1,0,0
物理学家,引入,概念,0.1,0,0
物体,获得,时间,0.1,0,0
物体,获得,速度,0.3,0,3
动量,有,大小,0.3,3,0
物体,受,合力,0.1,0,0
定律,有,作用力,0.1,0,0
物体,称为,系统,0.1,0,0
作用力,称为,外力,0.1,0,0
小球,受到,外力,0.1,0,0
定律,受,外力,0.1,0,0
自然界,存在,核能,0.1,0,0
物体,发生,位移,0.3,0,3
重力,促使,物体,0.3,3,0
弹簧,具有,能量,0.3,0,3
能量,发生,转化,0.3,3,0
功率,表示,快慢,0.1,0,0
能量,叫作,动能,0.3,3,0
外力,使,物体,0.1,0,0
物体,获得,动能,0.1,0,0
做功,使,物体,0.1,0,0
水平面,存在,摩擦力,0.3,0,3
速度,达到,v₂,0.3,3,0
结果,导致,变化,0.1,0,0
定理,等于,变化,0.1,0,0
题中,知道,质量,0.1,0,2
动能,等于,质量,0.1,0,2
能量,叫作,势能,0.3,3,0
势能,有,关系,0.1,0,0
势能,等于,乘积,0.1,0,0
物体,具有,mgh,0.1,0,0
关系,来看,特点,0.1,0,0
势能,增加,mgh,0.1,0,0
势能,减少,mgh,0.1,0,0
Ep1,表示,势能,0.1,0,0
下面,来看,例子,0.1,0,0
结论,叫作,定律,0.1,0,0
应用,解决,问题,0.1,0,0
小球,具有,势能,0.1,0,0
自然界,存在,电荷,0.1,0,0
现象,叫作,中和,0.1,0,0
物体,失去,电子,0.3,0,3
摩擦,使,物体,0.1,0,0
电荷,移,导体,0.1,0,0
现象,叫作,感应,0.1,0,0
定律,写成,公式,0.1,0,0
分析,设,作用力,0.1,0,0
分析,设,方法,0.1,0,0
计算,分,情况,0.1,0,0
计算,渗透,思想,0.1,0,0
强度,经过,研究,0.1,0,0
比值,叫作,强度,0.1,0,0
电荷,在,中间,0.1,0,0
曲线,叫作,线,0.1,0,0
电子,受到,作用,0.3,3,0
现象,叫作,屏蔽,0.1,0,0
电荷,有,势能,0.1,0,0
物体,举高,重力,0.3,0,3
物体,举高,做功,0.1,0,0
线,等于,乘积,0.1,0,0
上述,改写,等式,0.1,0,0
中间,夹上,物质,0.1,0,0
导体,看作,电容器,0.1,0,0
带电量,指,绝对值,0.1,0,0
比值,叫作,电容,0.1,0,0
移动,形成,电流,0.1,0,0
下面,分析,条件,0.1,0,0
电荷,发生,运动,0.1,0,0
电荷,加上,电压,0.1,0,0
两端,加上,电压,0.1,0,0
强度,简称,电流,0.1,0,0
电流,叫作,直流电,0.1,0,0
直流,指,电流,0.1,0,0
单位,还有,MΩ,0.1,0,0
电流,变为,I₂,0.1,0,0
系数,有,定律,0.1,0,0
系数,有,关系,0.1,0,0
电流,通过,电路,0.1,0,0
动能,传给,离子,0.1,0,2
表达式,写成,关系,0.1,0,0
电流,流过,电阻,0.1,0,0
电流,通过,电阻,0.1,0,0
电阻,分担,电压,0.1,0,0
电阻,分担,电流,0.1,0,0
关系,写成,R₁,0.1,0,0
电源,接入,电路,0.1,0,0
电路,有,电阻,0.1,0,0
电流,流向,一端,0.1,0,0
直线,趋,水平,0.1,0,0
现象,有着,联系,0.1,0,0
磁场,有,作用,0.1,0,0
奥斯特,做,实验,0.1,0,0
电流,产生,磁场,0.1,0,0
实验,回答,问题,0.1,0,0
导线,发生,运动,0.1,0,0
磁场,产生,作用,0.1,0,0
实验,产生,磁场,0.1,0,0
作用,产生,磁场,0.1,0,0
磁场,有力,作用,0.1,0,0
方向,利用,线,0.1,0,0
定律,握住,导线,0.1,0,0
方向,指向,北极,0.1,0,0
定则,有,方向性,0.1,0,0
磁场,有,方向性,0.1,0,0
电场,有,作用,0.1,0,0
导线,摆动,角度,0.1,0,0
导线,叫作,强度,0.1,0,0
上面,定义,大小,0.1,0,0
磁场,具有,方向性,0.1,0,0
矢量,反映,方向,0.1,0,0
程度,表示,大小,0.1,0,0
线,穿,手心,0.1,0,0
强度,小结,导线,0.1,0,0
强度,小结,比值,0.1,0,0
电荷,受,作用,0.1,0,0
带电粒子,进入,磁场,0.1,0,0
电流,产生,效应,0.1,0,0
面积,做,投影,0.1,0,0
法拉第,揭示,问题,0.1,0,0
实验,发生,偏转,0.1,0,0
导体,切割,磁感线,0.1,0,0
磁体,发生,运动,0.1,0,0
电流,达到,稳定,0.1,0,0
断开,控制,变化,0.1,0,0
现象,叫,感应,0.1,0,0
夹角,发生,变化,0.1,0,0
导体,相当于,电源,0.1,0,0
下面,推导,导体,0.1,0,0
指针,有,时间,0.1,0,0
电流,阻碍,增加,0.1,0,0
电流,阻碍,减少,0.1,0,0
磁场,阻碍,变化,0.1,0,0
楞次,概括,结果,0.1,0,0
电流,具有,方向,0.1,0,0
前面,学习,运动,0.1,0,0
运动,挂,小球,0.1,0,0
运动,叫作,振动,0.1,0,0
一端,连,物体,0.1,0,0
振子,重复,运动,0.1,0,0
振动,叫作,运动,0.1,0,0
物体,偏离,位置,0.1,0,0
运动,具有,特点,0.1,0,0
物体,离开,位置,0.1,0,0
运动,具有,周期性,0.1,0,0
物体,完成,振动,0.1,0,0
时间,叫作,周期,0.1,0,0
物体,离开,距离,0.1,0,0
周期,有,关系,0.1,0,0
物质,叫作,介质,0.1,0,0
波,传播,距离,0.1,0,0
波,具有,周期性,0.1,0,0
波,叫作,谐波,0.1,0,0
时刻,偏离,位置,0.1,0,0
波长,用,表示,0.1,0,0
位置,在,原点,0.1,0,0
现象,叫作,热现象,0.1,0,0
大小,探索,秘密,0.1,0,0
原子能,结合,分子,0.1,0,1
微粒,做,运动,0.1,0,0
分子,视为,小球,0.1,1,0
体积,小于,空间,0.1,0,0
空间,看作,立方体,0.1,0,0
气体,充满,空间,0.1,0,0
温度,表示,程度,0.1,0,0
分子,停止,运动,0.1,1,0
体积,充满,容器,0.1,0,0
体积,等于,容积,0.1,0,0
变化,遵循,规律,0.1,0,0
方程,假设,气体,0.1,0,0
变化,遵守,规律,0.1,0,0
体积,变,气体,0.1,0,0
眼睛,接受,光,0.1,0,0
线,叫作,光线,0.1,0,0
同时,有,现象,0.1,0,0
光,传播,界面,0.1,0,0
光线,发生,现象,0.1,0,0
光线,射入,介质,0.1,0,0
介质,射到,空气,0.1,0,0
光,进入,介质,0.1,0,0
定律,反射,光线,0.1,0,0
下列,反映,光线,0.1,0,0
光线,进入,物质,0.1,0,0
物体,受到,阻力,0.1,0,0
物体,产生,方面,0.1,0,0
弹力,产生,条件,0.3,3,0
物体,失去,质量,0.1,0,2
篮球,受到,作用,0.1,0,0
运动员,举起,物体,0.1,0,0
橡皮筋,发生,形变,0.1,0,0
弹簧,挂,物体,0.1,0,0
合成,受到,作用,0.1,0,0
分解,求,合成,0.1,0,0
重力,分解,Fy,0.3,3,0
弹簧,伸长,物体,0.1,0,0
压力,等于,物体,0.1,0,0
重力,等于,物体,0.3,3,0
物体,受到,阻碍,0.1,0,0
直线,运动,运动,0.1,0,0
列车,做,运动,0.1,0,0
图像,求,路程,0.1,0,0
面积,等于,位移,0.3,0,3
方向,做,运动,0.1,0,0
速度,填,变化,0.3,3,0
速度,填,不变,0.3,3,0
过程,简化,运动,0.1,0,0
航天飞机,做,运动,0.1,0,0
猎豹,做,运动,0.1,0,0
时间,算出,位移,0.3,0,3
关系,做,运动,0.1,0,0
物体,相对于,静止,0.1,0,0
向心力,受到,作用,0.1,0,0
物体,指向,终点,0.1,0,0
规律,没有,关系,0.1,0,0
加速度,没有,关系,0.1,2,0
瞬时,指,速度,0.3,0,3
物体,走过,路程,0.1,0,0
赛车,做,运动,0.1,0,0
汽车,距离,线,0.1,0,0
物体,做,加速度,0.1,0,2
小球,在,速度,0.3,0,3
规律,受,作用,0.1,0,0
外力,维持,木块,0.1,0,0
改变,有关,定律,0.1,0,0
加速度,提供,外力,0.1,2,0
物体,受到,加速度,0.1,0,2
汽车,有,惯性,0.1,0,0
内容,保持,状态,0.1,0,0
物体,有,公式,0.1,0,0
知识,归纳,定律,0.1,0,0
方向,受到,拉力,0.1,0,0
物体,具有,动量,0.3,0,3
方向,相反,/s,0.1,0,0
方向,相同,/s,0.1,0,0
大小,变为,/s,0.1,0,0
内容,叫,公式,0.1,0,0
方向,叫作,公式,0.1,0,0
汽车,停止,运动,0.1,0,0
卡车,做,运动,0.1,0,0
卡车,受到,重力,0.3,0,3
货物,受到,重力,0.3,0,3
公式,做,运动,0.1,0,0
物体,参考,平面,0.1,0,0
高度,参考,平面,0.1,0,0
物体,落,地面,0.1,0,0
势能,增加,总量,0.1,0,0
飞船,搭乘,火箭,0.1,0,0
飞船,搭乘,汽车,0.1,0,0
过程,简化,阶段,0.1,0,0
概念,等于,作用,0.1,0,0
运动,发生,变化,0.1,0,0
动能,发生,变化,0.1,0,0
运动员,受到,作用,0.1,0,0
过程,受到,作用,0.1,0,0
物件,克服,摩擦力,0.3,0,3
物件,克服,做功,0.1,0,0
物体,上升,位置,0.1,0,0
机械,守恒,物体,0.1,0,0
物体,滑到,底端,0.1,0,0
定律,存在,电荷,0.1,0,0
导体,接触,一会儿,0.1,0,0
半径,小于,距离,0.1,0,0
方向,相同,EB,0.1,0,0
区域,受,影响,0.1,0,0
虚线,表示,线,0.1,0,0
疏密,表示,大小,0.1,0,0
作用力,满足,定律,0.1,0,0
水平,带,负电,0.1,0,0
电,保持,水平,0.1,0,0
电流,叫作,强度,0.1,0,0
电荷,发生,做功,0.1,0,0
导体,没有,电阻,0.1,0,0
灯泡,变,电压,0.1,0,0
灯泡,并联,电阻,0.1,0,0
电压,小于,电阻,0.1,0,0
并联,接入,电路,0.1,0,0
下列,表示,强度,0.1,0,0
导体,受,作用,0.1,0,0
导线,通过,电流,0.1,0,0
方向,伸开,左手,0.1,0,0
电粒子,受,作用,0.1,0,0
粒子,受到,作用,0.1,0,0
产生,产生,线,0.1,0,0
产生,产生,方向,0.1,0,0
产生,产生,作用,0.1,0,0
产生,产生,大小,0.1,0,0
电流,产生,线,0.1,0,0
电流,产生,方向,0.1,0,0
电流,产生,作用,0.1,0,0
电流,产生,大小,0.1,0,0
导线,产生,线,0.1,0,0
导线,产生,方向,0.1,0,0
导线,产生,作用,0.1,0,0
导线,产生,大小,0.1,0,0
比值,叫作,公式,0.1,0,0
特斯拉,简称,方向,0.1,0,0
特斯拉,简称,单位,0.1,0,0
时间,切割,线,0.1,0,0
导体,切割,线,0.1,0,0
导线,切割,线,0.1,0,0
定律,具有,方向,0.1,0,0
定则,伸出,右手,0.1,0,0
老师,做,实验,0.1,0,0
轴线,穿过,圆心,0.1,0,0
圆环,小于,重力,0.3,0,3
压力,小于,重力,0.3,0,3
波,叫作,横波,0.1,0,0
波,叫作,特征,0.1,0,0
基础,检测,距离,0.1,0,0
压强,变为,2p,0.1,0,0
压强,发生,变化,0.1,0,0
压强,变为,Pa,0.1,0,0
意义,表示,程度,0.1,0,0
宏观,表示,程度,0.1,0,0
反射,发生,现象,0.1,0,0
光,传播,成像,0.1,0,0
传播,成像,光速,0.1,0,0
